pin10,appellant,year,longitude,latitude,group,pin,keypin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appealid,year_appealed,geometry
2921400043,NIAGARA LASALLE CORPOR,2022,-87.62578937509326,41.5897831854359,70,29214000430000,NA,NA,NA,NA,NA,3714250 - NIAGARA LASALLE CORPOR,9,Non-Incentive,3714250,2023,"list(list(c(-87.62485, -87.62485, -87.62485, -87.62486, -87.62486, -87.62486, -87.62486, -87.62486, -87.62486, -87.62486, -87.62487, -87.62487, -87.62487, -87.62487, -87.62487, -87.62488, -87.62488, -87.62488, -87.62488, -87.62488, -87.62489, -87.62489, -87.62489, -87.6249, -87.6249, -87.6249, -87.6249, -87.62491, -87.62491, -87.62491, -87.62492, -87.62492, -87.62492, -87.62493, -87.62493, -87.62494, -87.62494, -87.62495, -87.62495, -87.62496, -87.62496, -87.62496, -87.62497, -87.62497, -87.62498, 
-87.62498, -87.62499, -87.62499, -87.625, -87.625, -87.625, -87.62501, -87.62501, -87.62502, -87.62502, -87.62503, -87.62504, -87.62504, -87.62505, -87.62505, -87.62506, -87.62506, -87.62507, -87.62507, -87.62508, -87.62508, -87.62509, -87.6251, -87.6251, -87.62511, -87.62511, -87.62512, -87.62513, -87.62514, -87.62515, -87.62516, -87.62516, -87.62517, -87.62517, -87.62518, -87.62518, -87.62519, -87.62519, -87.6252, -87.6252, -87.62521, -87.62571, -87.62669, -87.62669, -87.62481, -87.62481, -87.62485, 
41.58976, 41.58977, 41.58978, 41.58978, 41.58979, 41.5898, 41.58981, 41.58982, 41.58983, 41.58984, 41.58985, 41.58986, 41.58987, 41.58988, 41.58989, 41.58989, 41.5899, 41.58991, 41.58992, 41.58993, 41.58993, 41.58994, 41.58995, 41.58995, 41.58996, 41.58997, 41.58998, 41.58998, 41.58999, 41.59, 41.59, 41.59001, 41.59002, 41.59002, 41.59003, 41.59004, 41.59005, 41.59006, 41.59007, 41.59007, 41.59008, 41.59009, 41.59009, 41.5901, 41.59011, 41.59012, 41.59012, 41.59013, 41.59013, 41.59014, 41.59015, 
41.59015, 41.59016, 41.59016, 41.59017, 41.59018, 41.59019, 41.5902, 41.5902, 41.59021, 41.59021, 41.59022, 41.59022, 41.59023, 41.59024, 41.59025, 41.59025, 41.59026, 41.59027, 41.59027, 41.59028, 41.59028, 41.59029, 41.5903, 41.59031, 41.59031, 41.59032, 41.59032, 41.59033, 41.59033, 41.59034, 41.59034, 41.59035, 41.59035, 41.59036, 41.59036, 41.59036, 41.59037, 41.58924, 41.58924, 41.58976, 41.58976)))"
2921400044,NIAGARA LASALLE CORPOR,2022,-87.62526246440991,41.58898681683982,70,29214000440000,NA,NA,NA,NA,NA,3714250 - NIAGARA LASALLE CORPOR,9,Non-Incentive,3714250,2023,"list(list(c(-87.62669, -87.62669, -87.62643, -87.62642, -87.62641, -87.6264, -87.62639, -87.62638, -87.62637, -87.62636, -87.62635, -87.62634, -87.62633, -87.62632, -87.62631, -87.6263, -87.62629, -87.62628, -87.62627, -87.62626, -87.62625, -87.62625, -87.62624, -87.62623, -87.62622, -87.62621, -87.6262, -87.62619, -87.62618, -87.62617, -87.62617, -87.62616, -87.62615, -87.62614, -87.62613, -87.62612, -87.62611, -87.6261, -87.62609, -87.62608, -87.62607, -87.62606, -87.62605, -87.62604, -87.62603, 
-87.62602, -87.62601, -87.62601, -87.626, -87.62599, -87.62598, -87.62597, -87.62597, -87.62596, -87.62595, -87.62594, -87.62593, -87.62592, -87.62591, -87.6259, -87.6259, -87.62589, -87.62588, -87.62587, -87.62587, -87.62586, -87.62585, -87.62584, -87.62584, -87.62583, -87.62582, -87.62581, -87.62581, -87.6258, -87.62579, -87.62578, -87.62577, -87.62576, -87.62576, -87.62575, -87.62574, -87.62573, -87.62572, -87.62571, -87.62571, -87.6257, -87.62569, -87.62569, -87.62568, -87.62567, -87.62567, -87.62566, 
-87.62565, -87.62565, -87.62564, -87.62563, -87.62562, -87.62561, -87.62561, -87.6256, -87.62559, -87.62559, -87.62558, -87.62557, -87.62557, -87.62556, -87.62555, -87.62555, -87.62554, -87.62553, -87.62552, -87.62552, -87.62551, -87.6255, -87.6255, -87.62549, -87.62548, -87.62547, -87.62547, -87.62546, -87.62545, -87.62544, -87.62544, -87.62543, -87.62543, -87.62542, -87.62541, -87.6254, -87.6254, -87.62539, -87.62539, -87.62538, -87.62538, -87.62537, -87.62536, -87.62535, -87.62535, -87.62534, 
-87.62534, -87.62533, -87.62532, -87.62509, -87.62509, -87.62508, -87.62508, -87.62507, -87.62506, -87.62505, -87.62505, -87.62504, -87.62504, -87.62503, -87.62503, -87.62502, -87.62502, -87.62501, -87.62501, -87.625, -87.625, -87.62499, -87.62498, -87.62498, -87.62497, -87.62496, -87.62496, -87.62495, -87.62495, -87.62494, -87.62494, -87.62493, -87.62493, -87.62492, -87.62492, -87.62491, -87.62491, -87.6249, -87.6249, -87.62489, -87.62489, -87.62488, -87.62488, -87.62487, -87.62487, -87.62486, -87.62486, 
-87.62485, -87.62481, -87.62481, -87.62481, -87.62669, 41.58924, 41.58922, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.58921, 41.5892, 41.5892, 41.5892, 41.5892, 41.5892, 41.5892, 41.5892, 41.5892, 41.5892, 41.58919, 41.58919, 41.58919, 41.58919, 41.58919, 41.58919, 41.58919, 41.58918, 41.58918, 41.58918, 41.58918, 41.58918, 41.58917, 41.58917, 41.58917, 41.58917, 
41.58917, 41.58916, 41.58916, 41.58916, 41.58916, 41.58916, 41.58915, 41.58915, 41.58915, 41.58915, 41.58914, 41.58914, 41.58914, 41.58914, 41.58913, 41.58913, 41.58913, 41.58913, 41.58912, 41.58912, 41.58912, 41.58912, 41.58911, 41.58911, 41.58911, 41.58911, 41.5891, 41.5891, 41.5891, 41.58909, 41.58909, 41.58909, 41.58908, 41.58908, 41.58908, 41.58907, 41.58907, 41.58907, 41.58906, 41.58906, 41.58906, 41.58905, 41.58905, 41.58905, 41.58904, 41.58904, 41.58904, 41.58903, 41.58903, 41.58903, 41.58902, 
41.58902, 41.58901, 41.58901, 41.58901, 41.589, 41.589, 41.589, 41.58899, 41.58899, 41.58899, 41.58898, 41.58898, 41.58897, 41.58897, 41.58896, 41.58896, 41.58896, 41.58895, 41.58895, 41.58894, 41.58894, 41.58893, 41.58893, 41.58892, 41.58892, 41.58891, 41.58891, 41.5889, 41.5889, 41.58889, 41.58889, 41.58888, 41.58888, 41.58887, 41.58887, 41.58886, 41.58886, 41.58885, 41.58885, 41.58884, 41.58884, 41.58883, 41.58883, 41.58882, 41.58865, 41.58864, 41.58864, 41.58863, 41.58863, 41.58862, 41.58862, 
41.58861, 41.58861, 41.5886, 41.5886, 41.58859, 41.58859, 41.58858, 41.58858, 41.58857, 41.58857, 41.58856, 41.58856, 41.58855, 41.58854, 41.58854, 41.58853, 41.58852, 41.58852, 41.58851, 41.58851, 41.5885, 41.5885, 41.58849, 41.58849, 41.58848, 41.58848, 41.58847, 41.58847, 41.58846, 41.58846, 41.58845, 41.58844, 41.58843, 41.58843, 41.58842, 41.58842, 41.58841, 41.58841, 41.58834, 41.58923, 41.58924, 41.58924)))"
2921400046,NIAGARA LASALLE CORPOR,2022,-87.62552681563234,41.59045501055481,70,29214000460000,NA,NA,NA,NA,NA,3714250 - NIAGARA LASALLE CORPOR,10,Non-Incentive,3714250,2023,"list(list(c(-87.62571, -87.62521, -87.62522, -87.62523, -87.62523, -87.62524, -87.62524, -87.62525, -87.62526, -87.62527, -87.62527, -87.62528, -87.62528, -87.62529, -87.6253, -87.62531, -87.62531, -87.62532, -87.62533, -87.62534, -87.62534, -87.62535, -87.62536, -87.62537, -87.62537, -87.62538, -87.62539, -87.62539, -87.6254, -87.62541, -87.62542, -87.62542, -87.62543, -87.62544, -87.62544, -87.62545, -87.62546, -87.62546, -87.62547, -87.62548, -87.62548, -87.62549, -87.6255, -87.6255, -87.62551, 
-87.62552, -87.62552, -87.62553, -87.62554, -87.62555, -87.62556, -87.62557, -87.62558, -87.62559, -87.62559, -87.6256, -87.62561, -87.62562, -87.62562, -87.62563, -87.62564, -87.62565, -87.62566, -87.62567, -87.62568, -87.62569, -87.6257, -87.62571, 41.59036, 41.59036, 41.59037, 41.59037, 41.59038, 41.59038, 41.59039, 41.59039, 41.5904, 41.5904, 41.59041, 41.59041, 41.59042, 41.59042, 41.59043, 41.59043, 41.59044, 41.59044, 41.59045, 41.59045, 41.59046, 41.59046, 41.59047, 41.59047, 41.59048, 41.59048, 
41.59048, 41.59049, 41.59049, 41.5905, 41.5905, 41.59051, 41.59051, 41.59051, 41.59052, 41.59052, 41.59052, 41.59053, 41.59053, 41.59053, 41.59054, 41.59054, 41.59054, 41.59055, 41.59055, 41.59055, 41.59056, 41.59056, 41.59056, 41.59057, 41.59057, 41.59058, 41.59058, 41.59058, 41.59059, 41.59059, 41.59059, 41.59059, 41.5906, 41.5906, 41.5906, 41.59061, 41.59061, 41.59061, 41.59062, 41.59062, 41.59062, 41.59036)))"
2921401010,GERALD OLTHOFF,2022,-87.61773767837705,41.590141279826575,71,29214010100000,NA,SOUTH HOLLAND,826318092,1,2008,3713275 - GERALD OLTHOFF,8,Non-Incentive,3713275,2023,"list(list(c(-87.61748, -87.61799, -87.61799, -87.61775, -87.61775, -87.61759, -87.61749, -87.61748, -87.61748, 41.59031, 41.59031, 41.58996, 41.58996, 41.58997, 41.58997, 41.58998, 41.58999, 41.59031)))"
2921401026,GMZ PROPERTIES,2022,-87.6183392431518,41.59306436884893,71,29214010260000,NA,GMZ COMMERCIAL PROPERTIES LLC,2206220197,1,2022,3718212 - GMZ PROPERTIES,6,Incentive,3718212,2023,"list(list(c(-87.6172, -87.61721, -87.61947, -87.61947, -87.6172, 41.59259, 41.59354, 41.59354, 41.59259, 41.59259)))"
2921401031,CARL BUDDIG & CO,2022,-87.62323050026286,41.59292754474515,71,29214010310000,NA,NA,NA,NA,NA,3715916 - CARL BUDDIG & CO,9,Incentive,3715916,2023,"list(list(c(-87.62402, -87.6239, -87.62258, -87.62236, -87.62236, -87.62273, -87.62305, -87.6236, -87.62418, -87.62431, -87.62402, 41.59274, 41.59274, 41.59274, 41.59242, 41.59313, 41.59313, 41.59313, 41.59314, 41.59314, 41.59314, 41.59274)))"
2921401036,LARRY GRISWOLD,2022,-87.62332783889603,41.593342877824455,71,29214010360000,NA,NA,NA,NA,NA,3717016 - LARRY GRISWOLD,4,Non-Incentive,3717016,2020,"list(list(c(-87.6236, -87.6236, -87.62305, -87.62305, -87.6236, 41.59355, 41.59314, 41.59313, 41.59355, 41.59355)))"
2921401038,GRIER ABRASIVE CO,2022,-87.6216213280535,41.592755589513985,71,29214010380000,NA,NA,NA,NA,NA,3714544 - GRIER ABRASIVE CO,8,Incentive,3714544,2023,"list(list(c(-87.62175, -87.62088, -87.62089, -87.6218, -87.62237, -87.62236, -87.62236, -87.62236, -87.62182, -87.62175, 41.59197, 41.59196, 41.59354, 41.59354, 41.59355, 41.59313, 41.59242, 41.59197, 41.59197, 41.59197)))"
2921401039,KINE CORPORATION,2022,-87.62042028615889,41.59275397803891,71,29214010390000,NA,NA,NA,NA,NA,3716349 - KINE CORPORATION,10,Non-Incentive,3716349,2023,"list(list(c(-87.61996, -87.61996, -87.62089, -87.62088, -87.61996, 41.59196, 41.59354, 41.59354, 41.59196, 41.59196)))"
2921401040,BEGZUDIN LIVADIC,2022,-87.61971380671255,41.5927502784719,71,29214010400000,NA,"103 WEST TAFT DRIVE, SOUT",1730315056,1,2017,3716350 - BEGZUDIN LIVADIC,5,Non-Incentive,3716350,2023,"list(list(c(-87.61946, -87.61947, -87.61947, -87.61996, -87.61996, -87.61957, -87.61946, 41.59196, 41.59259, 41.59354, 41.59354, 41.59196, 41.59196, 41.59196)))"
2921401041,LETELLIER M H E INC,2022,-87.61832758705135,41.592268501273246,71,29214010410000,NA,NA,NA,NA,NA,3715627 - LETELLIER M H E INC,5,Non-Incentive,3715627,2018,"list(list(c(-87.61719, -87.6172, -87.61947, -87.61946, -87.61719, 41.59195, 41.59259, 41.59259, 41.59196, 41.59195)))"
2921401045,WESLEY YEE,2022,-87.62289308890225,41.59334020270083,71,29214010450000,NA,ODETTE W YEE/WESLEY YEE/R SAMOSKA,529335268,1,2005,917247 - WESLEY YEE,1,Incentive,917247,2011,"list(list(c(-87.62305, -87.62305, -87.62273, -87.62274, -87.62305, 41.59355, 41.59313, 41.59313, 41.59355, 41.59355)))"
2921401046,GRIER ABRASIVE CO,2022,-87.62254828913954,41.59333901234581,71,29214010460000,NA,NA,NA,NA,NA,3714544 - GRIER ABRASIVE CO,8,Incentive,3714544,2023,"list(list(c(-87.62274, -87.62273, -87.62236, -87.62237, -87.62274, 41.59355, 41.59313, 41.59313, 41.59355, 41.59355)))"
2921401049,WPJ HOLDINGS 100W168 S,2022,-87.61931115470682,41.590101364171666,71,29214010490000,NA,"WPJ  HOLDINGS, LLC, 100W1",1935746022,1,2019,3718163 - WPJ HOLDINGS 100W168 S,8,Incentive,3718163,2023,"list(list(c(-87.61904, -87.61904, -87.61904, -87.61956, -87.61958, -87.61958, -87.61958, -87.61939, -87.61904, 41.58989, 41.58996, 41.59032, 41.59032, 41.59032, 41.58996, 41.58989, 41.58989, 41.58989)))"
2921401050,168TH LLC,2022,-87.61876959537737,41.590101012456245,71,29214010500000,NA,"168TH, LLC",2106407033,1,2020,3712560 - 168TH LLC,8,Non-Incentive,3712560,2023,"list(list(c(-87.6185, -87.6185, -87.6185, -87.61904, -87.61904, -87.61904, -87.61891, -87.6185, 41.58989, 41.58996, 41.59031, 41.59032, 41.58996, 41.58989, 41.58989, 41.58989)))"
2921401052,BARTKOWSKI LIFE SAFETY,2022,-87.62083602035453,41.590102859457716,71,29214010520000,NA,BARTKOWSKI LIFE SAFETY CORP,1434219103,1,2014,3714968 - BARTKOWSKI LIFE SAFETY,6,Incentive,3714968,2020,"list(list(c(-87.62068, -87.621, -87.62099, -87.62099, -87.62068, -87.62068, -87.62068, 41.59032, 41.59032, 41.58996, 41.58989, 41.58989, 41.58996, 41.59032)))"
2921401053,ELI LEASING LLC,2022,-87.61842025067668,41.59064106182248,71,29214010530000,NA,ELI LEASING LLC,2034406069,1,2020,3717325 - ELI LEASING LLC,13,Non-Incentive,3717325,2023,"list(list(c(-87.61799, -87.61748, -87.61718, -87.61718, -87.61766, -87.61766, -87.61957, -87.61956, -87.61956, -87.61904, -87.6185, -87.61799, 41.59031, 41.59031, 41.59031, 41.59083, 41.59083, 41.59099, 41.591, 41.59065, 41.59032, 41.59032, 41.59031, 41.59031)))"
2921401056,INTERSTATE TRUCK TRAIL,2022,-87.62065865573771,41.59180744634726,71,29214010560000,NA,NA,NA,NA,NA,3712586 - INTERSTATE TRUCK TRAIL,8,Non-Incentive,3712586,2019,"list(list(c(-87.61996, -87.62088, -87.62175, -87.62175, -87.62116, -87.62067, -87.62028, -87.61957, -87.61957, -87.61996, 41.59196, 41.59196, 41.59197, 41.59166, 41.59165, 41.59165, 41.59165, 41.59165, 41.59196, 41.59196)))"
2921401057,INTERSTATE TRUCK TRAIL,2022,-87.62065999070296,41.59149042024586,71,29214010570000,NA,NA,NA,NA,NA,3712586 - INTERSTATE TRUCK TRAIL,8,Non-Incentive,3712586,2019,"list(list(c(-87.61957, -87.61957, -87.61957, -87.62028, -87.62067, -87.62116, -87.62175, -87.62174, -87.61985, -87.61957, 41.59133, 41.5914, 41.59165, 41.59165, 41.59165, 41.59165, 41.59166, 41.59133, 41.59133, 41.59133)))"
2921401058,INTERSTATE TRUCK TRAIL,2022,-87.62135383827047,41.59116947005026,71,29214010580000,NA,NA,NA,NA,NA,3712586 - INTERSTATE TRUCK TRAIL,8,Non-Incentive,3712586,2019,"list(list(c(-87.62184, -87.62157, -87.62157, -87.61985, -87.61985, -87.62174, -87.62183, -87.62289, -87.62302, -87.62279, -87.62267, -87.62184, 41.59102, 41.59102, 41.59099, 41.591, 41.59133, 41.59133, 41.59133, 41.59134, 41.59134, 41.59102, 41.59102, 41.59102)))"
2921401059,INTERSTATE TRUCK TRAIL,2022,-87.61970775439559,41.591160977770926,71,29214010590000,NA,NA,NA,NA,NA,3712586 - INTERSTATE TRUCK TRAIL,8,Non-Incentive,3712586,2019,"list(list(c(-87.61957, -87.61985, -87.61985, -87.61957, -87.61957, 41.59133, 41.59133, 41.591, 41.591, 41.59133)))"
2921401060,INTERSTATE TRUCK TRAIL,2022,-87.62056383038464,41.59082498295627,71,29214010600000,NA,NA,NA,NA,NA,3712586 - INTERSTATE TRUCK TRAIL,8,Non-Incentive,3712586,2019,"list(list(c(-87.61957, -87.61985, -87.62157, -87.62157, -87.61956, -87.61957, 41.591, 41.591, 41.59099, 41.59066, 41.59065, 41.591)))"
2921401061,INTERSTATE TRUCK TRAIL,2022,-87.62056881223882,41.59048666336558,71,29214010610000,NA,NA,NA,NA,NA,3718166 - INTERSTATE TRUCK TRAIL,9,Non-Incentive,3718166,2023,"list(list(c(-87.62122, -87.621, -87.62068, -87.62013, -87.61958, -87.61956, -87.61956, -87.62157, -87.62157, -87.62154, -87.62132, -87.62122, 41.59032, 41.59032, 41.59032, 41.59032, 41.59032, 41.59032, 41.59065, 41.59066, 41.59032, 41.59032, 41.59032, 41.59032)))"
2921401067,BARTKOWSKI LIFE SAFETY,2022,-87.62040409668383,41.590101736744494,71,29214010670000,NA,BARTKOWSKI LIFE SAFETY CORPORATION,2213718055,1,2022,3715127 - BARTKOWSKI LIFE SAFETY,6,Non-Incentive,3715127,2023,"list(list(c(-87.62013, -87.62013, -87.62013, -87.62068, -87.62068, -87.62068, -87.62034, -87.62013, 41.58989, 41.58996, 41.59032, 41.59032, 41.58996, 41.58989, 41.58989, 41.58989)))"
2921401069,MIDWAY PROPERTIES,2022,-87.6183824765723,41.591672028859456,71,29214010690000,NA,NA,NA,NA,NA,3717558 - MIDWAY PROPERTIES,14,Non-Incentive,3717558,2023,"list(list(c(-87.61946, -87.61957, -87.61957, -87.61957, -87.61719, -87.61719, -87.61946, 41.59196, 41.59196, 41.59165, 41.5914, 41.59139, 41.59195, 41.59196)))"
2921401070,MIDWAY PROPERTIES,2022,-87.61837798285794,41.591193262907375,71,29214010700000,NA,NA,NA,NA,NA,3717558 - MIDWAY PROPERTIES,14,Non-Incentive,3717558,2023,"list(list(c(-87.61719, -87.61957, -87.61957, -87.61957, -87.61766, -87.61718, -87.61719, 41.59139, 41.5914, 41.59133, 41.591, 41.59099, 41.59099, 41.59139)))"
2921401071,PROPERTY 001 LLC,2022,-87.62336531025025,41.59229077563421,71,29214010710000,NA,NA,2424224078,4,2024,3713250 - PROPERTY 001 LLC,8,Non-Incentive,3713250,2023,"list(list(c(-87.6236, -87.62303, -87.62302, -87.62367, -87.6238, -87.6236, 41.59214, 41.59214, 41.59242, 41.59243, 41.59243, 41.59214)))"
2921401074,SHELICA HART,2022,-87.62114410778466,41.59014222979414,71,29214010740000,NA,NA,NA,NA,NA,3713295 - SHELICA HART,4,Non-Incentive,3713295,2019,"list(list(c(-87.62122, -87.62099, -87.621, -87.62122, -87.62132, -87.62132, -87.62125, -87.62125, -87.62129, -87.62129, -87.62122, 41.58996, 41.58996, 41.59032, 41.59032, 41.59032, 41.59016, 41.59016, 41.59008, 41.59008, 41.58996, 41.58996)))"
2921401075,PROPERTY 001 LLC,2022,-87.6230397060559,41.59219261406339,71,29214010750000,NA,NA,2424224078,4,2024,3713250 - PROPERTY 001 LLC,5,Non-Incentive,3713250,2023,"list(list(c(-87.62279, -87.62278, -87.62302, -87.62303, -87.6236, -87.62354, -87.62279, 41.59206, 41.59242, 41.59242, 41.59214, 41.59214, 41.59206, 41.59206)))"
2921401076,PROPERTY 001 LLC,2022,-87.62271125729706,41.592149884920644,71,29214010760000,NA,NA,2424224078,4,2024,3713250 - PROPERTY 001 LLC,5,Incentive,3713250,2023,"list(list(c(-87.62335, -87.62236, -87.62236, -87.62278, -87.62279, -87.62354, -87.62348, -87.62335, 41.59197, 41.59197, 41.59242, 41.59242, 41.59206, 41.59206, 41.59197, 41.59197)))"
2921402016,NA,2022,-87.61819768999185,41.589658858147004,72,29214020160000,NA,"EZEKIEL'S RESTORATION, LLC",2415510003,1,2024,NA,NA,Non-Incentive,NA,NA,"list(list(c(-87.61795, -87.61796, -87.61796, -87.61799, -87.61844, -87.61844, -87.61844, -87.6184, -87.61795, 41.58943, 41.58982, 41.58989, 41.58989, 41.58989, 41.58982, 41.58943, 41.58943, 41.58943)))"
2921402017,SLUITER AUTO ELECTRIC,2022,-87.61771676868129,41.589659283897994,72,29214020170000,NA,NA,NA,NA,NA,3713102 - SLUITER AUTO ELECTRIC,13,Non-Incentive,3713102,2023,"list(list(c(-87.61748, -87.61796, -87.61796, -87.61795, -87.61748, -87.61748, -87.61748, 41.58989, 41.58989, 41.58982, 41.58943, 41.58943, 41.58982, 41.58989)))"
2921402018,VERZELL L CARTER,2022,-87.61732634320809,41.58962367751497,72,29214020180000,NA,CARTER VERZELL,1100404192,1,2010,3701837 - VERZELL L CARTER,1,Non-Incentive,3701837,2014,"list(list(c(-87.61718, -87.61723, -87.61748, -87.61748, -87.61717, -87.61718, 41.58977, 41.58982, 41.58982, 41.58943, 41.58943, 41.58977)))"
2921402022,CARRIER-OEHLER COMPANY,2022,-87.61950290625776,41.58745822810762,72,29214020220000,NA,NA,NA,NA,NA,3710157 - CARRIER-OEHLER COMPANY,14,Non-Incentive,3710157,2023,"list(list(c(-87.61994, -87.61927, -87.61927, -87.61928, -87.61963, -87.61963, -87.62002, -87.61994, 41.58718, 41.58718, 41.58782, 41.58782, 41.58782, 41.58729, 41.58729, 41.58718)))"
2921402023,GASKOA,2022,-87.61866757043015,41.587495554966715,72,29214020230000,NA,MARQUETTE BANK UNDER TRUS,2005515256,1,2020,3715713 - GASKOA,12,Non-Incentive,3715713,2023,"list(list(c(-87.61807, -87.61813, -87.61927, -87.61927, -87.61863, -87.61806, -87.61807, 41.58781, 41.58781, 41.58782, 41.58718, 41.58718, 41.58717, 41.58781)))"
2921402024,CALUMET CARTON COMPANY,2022,-87.6176101707135,41.58749480626454,72,29214020240000,NA,NA,NA,NA,NA,3714549 - CALUMET CARTON COMPANY,13,Non-Incentive,3714549,2023,"list(list(c(-87.61716, -87.61716, -87.61715, -87.61807, -87.61806, -87.61801, -87.61716, 41.58717, 41.58721, 41.58781, 41.58781, 41.58717, 41.58717, 41.58717)))"
2921402025,CALUMET CARTON COMPANY,2022,-87.61758109015304,41.586961480071416,72,29214020250000,NA,NA,NA,NA,NA,3714549 - CALUMET CARTON COMPANY,13,Non-Incentive,3714549,2023,"list(list(c(-87.61714, -87.61716, -87.61801, -87.61801, -87.61714, 41.58675, 41.58717, 41.58717, 41.58675, 41.58675)))"
2921402026,CALUMET CARTON COMPANY,2022,-87.61757785528941,41.58657195923757,72,29214020260000,NA,NA,NA,NA,NA,3714549 - CALUMET CARTON COMPANY,13,Non-Incentive,3714549,2023,"list(list(c(-87.61714, -87.61801, -87.61801, -87.61714, -87.61714, 41.58675, 41.58675, 41.5864, 41.58639, 41.58675)))"
2921402027,CALUMET CARTON COMPANY,2022,-87.61832265418329,41.58678639206594,72,29214020270000,NA,NA,NA,NA,NA,3714549 - CALUMET CARTON COMPANY,13,Non-Incentive,3714549,2023,"list(list(c(-87.61801, -87.61806, -87.61863, -87.61863, -87.61863, -87.61801, -87.61801, -87.61801, 41.58717, 41.58717, 41.58718, 41.58683, 41.5864, 41.5864, 41.58675, 41.58717)))"
2921402031,CALUMET CARTON COMPANY,2022,-87.61764559653562,41.5881172696074,72,29214020310000,NA,NA,NA,NA,NA,3714549 - CALUMET CARTON COMPANY,13,Incentive,3714549,2023,"list(list(c(-87.61807, -87.61715, -87.61715, -87.61716, -87.61813, -87.61813, -87.61807, 41.58781, 41.58781, 41.58782, 41.58842, 41.58842, 41.58781, 41.58781)))"
2921402035,RANOY J RAMIREZ,2022,-87.62105632409344,41.58962528488509,73,29214020350000,NA,NA,NA,NA,NA,3710012 - RANOY J RAMIREZ,8,Non-Incentive,3710012,2023,"list(list(c(-87.62081, -87.62082, -87.6213, -87.62129, -87.62081, 41.58943, 41.58982, 41.58982, 41.58943, 41.58943)))"
2921402037,NA,2022,-87.61963119837465,41.58887980200445,72,29214020370000,NA,VARGAS ROBERTO,619404000,1,2006,NA,NA,Non-Incentive,NA,NA,"list(list(c(-87.62083, -87.61928, -87.61839, -87.6184, -87.61844, -87.61891, -87.61938, -87.61981, -87.61981, -87.62039, -87.62039, -87.62067, -87.62137, -87.62083, 41.58843, 41.58843, 41.58842, 41.58943, 41.58943, 41.58943, 41.58943, 41.58943, 41.58892, 41.58892, 41.58919, 41.58919, 41.58919, 41.58843)))"
2921402042,MIDWAY BUILDING SUPPLY,2022,-87.61778405337934,41.589087209199434,72,29214020420000,NA,NA,NA,NA,NA,3712559 - MIDWAY BUILDING SUPPLY,12,Incentive,3712559,2023,"list(list(c(-87.61717, -87.61748, -87.61795, -87.6184, -87.6184, -87.61716, -87.61717, 41.58943, 41.58943, 41.58943, 41.58943, 41.58874, 41.58874, 41.58943)))"
2921402043,CALUMET CARTON COMPANY,2022,-87.61777718796007,41.588582385046585,72,29214020430000,NA,NA,NA,NA,NA,3714549 - CALUMET CARTON COMPANY,13,Incentive,3714549,2023,"list(list(c(-87.6184, -87.61839, -87.61813, -87.61716, -87.61716, -87.61716, -87.6184, 41.58874, 41.58842, 41.58842, 41.58842, 41.5887, 41.58874, 41.58874)))"
2921402044,RODRIGO SERNA,2022,-87.61914051922606,41.58669968992268,72,29214020440000,NA,NA,NA,NA,NA,3715997 - RODRIGO SERNA,8,Non-Incentive,3715997,2023,"list(list(c(-87.61897, -87.61897, -87.61977, -87.61972, -87.61969, -87.61951, -87.6195, -87.61936, -87.61863, -87.61863, -87.61863, -87.61897, 41.58683, 41.58694, 41.58694, 41.58688, 41.58683, 41.58658, 41.58658, 41.58646, 41.58646, 41.58677, 41.58683, 41.58683)))"
2921402045,GREGORY BUHARI,2022,-87.61919727985715,41.58704085331945,72,29214020450000,NA,GREGORY S. BUHARI,1504116022,1,2015,3710726 - GREGORY BUHARI,3,Non-Incentive,3710726,2023,"list(list(c(-87.61863, -87.61863, -87.61927, -87.61994, -87.6199, -87.61977, -87.61897, -87.61897, -87.61863, -87.61863, 41.58712, 41.58718, 41.58718, 41.58718, 41.58712, 41.58694, 41.58694, 41.58683, 41.58683, 41.58712)))"
2921402047,BRESHOCK LLC,2022,-87.62052973028881,41.589312275998985,72,29214020470000,NA,NA,NA,NA,NA,3714248 - BRESHOCK LLC,3,Non-Incentive,3714248,2019,"list(list(c(-87.62039, -87.62067, -87.62067, -87.62067, -87.62039, -87.62039, 41.58943, 41.58943, 41.58921, 41.58919, 41.58919, 41.58943)))"
2921402048,BRESHOCK LLC,2022,-87.62010365271298,41.58917568157544,72,29214020480000,NA,NA,NA,NA,NA,3714248 - BRESHOCK LLC,3,Non-Incentive,3714248,2019,"list(list(c(-87.62039, -87.61981, -87.61981, -87.61986, -87.62033, -87.62039, -87.62039, -87.62039, 41.58892, 41.58892, 41.58943, 41.58943, 41.58943, 41.58943, 41.58919, 41.58892)))"
